osm_id,name,place_type,latitude,longitude,district
13597631696,Kattoor,village,9.3454721,76.7462707,
13598343615,Mundamveli,suburb,9.924265,76.2552487,
13598343616,Chirakkal,suburb,9.9203391,76.2658927,
13598343618,Perumpadappu,suburb,9.9068295,76.2801544,
13598343620,Pallithode,village,9.7762099,76.2806477,
13611074604,Chanthavila,suburb,8.5919113,76.8829873,
13611074606,Koliyakode,village,8.6461069,76.9028427,
13611074610,Kaithode,village,8.828792,76.8576341,
13611074611,Pallickal,village,8.8249249,76.8096241,
13611074614,Thrikkannamangal,village,8.9907158,76.7773967,
13611074617,Rangasamudram,village,10.8313439,76.86931,
13611074618,Attapallam,village,10.8089932,76.7923006,
13611074619,Kuttygoundenpathy,village,10.8332662,76.9084909,
13611074620,Thirumalayampalayam,village,10.8794833,76.9296776,
13611074621,Arisipalayam,village,10.8657412,76.9694514,
13611074623,Narikkalpathy,village,10.488242,76.917001,
13611074624,Zamin Kottampatti,village,10.6116359,76.9955774,
13611074625,Vakkampalayam,village,10.6120113,76.9840858,
13611074628,Suleswaranpatti,suburb,10.639543,77.0061349,
13611074629,Puliyampatti,village,10.6790154,77.0371106,
13611074630,Kottampatty,suburb,10.6703993,77.0204477,
13611074631,Ponnayur,village,10.6788314,76.9362987,
13611074632,Mappillai Goundenpudur,village,10.7243581,76.915769,
13611074633,Govindanur,village,10.7297289,76.9373261,
13611074634,Devarayapuram,village,10.9962059,76.8150936,
13611074635,Pullagoundenpudur,village,10.9962373,76.8059078,
13611074636,Viraliyur,village,10.9985314,76.7828733,
13611074637,Muttathuvayal,village,10.9623676,76.7440947,
13611074638,Veerapandi,village,11.0831289,76.8485978,
13611074639,Mangarai,village,11.0800825,76.8363663,
13611074640,Periya Thadagam,village,11.0644857,76.8528476,
13611074641,Marudhamalai,suburb,11.0428494,76.8651052,
13611074642,Onappalayam,suburb,11.0088546,76.8665579,
13611074643,Veerakeralam,suburb,11.006103,76.9122951,
13611074644,Vedapatti,suburb,11.0024825,76.8924765,
13611074645,Bommanampalayam,suburb,11.0287247,76.8826329,
13611074646,Idayarpalayam,suburb,11.0394251,76.9253881,
13611074647,Velandipalayam,suburb,11.0292339,76.9313624,
13611074649,Seeranaickenpalayam,suburb,11.0109428,76.9243105,
13611074650,Selvapuram,suburb,10.9886473,76.9418339,
13611074651,Sundakkamuthur,suburb,10.9579431,76.9225663,
13611074652,Eachanari,village,10.9252301,76.9819951,
13613777109,Unnamalaikadai,village,8.3067333,77.2400192,
13613777110,Thikurichi,village,8.3210821,77.2422352,
13613777111,Themanoor,village,8.3362787,77.2516137,
13613777112,Bharathapally,village,8.3460564,77.2496713,
13613777113,Chitharal,village,8.3403095,77.2436876,
13613777114,Ambalakadai,village,8.3559087,77.2444827,
13613777115,Parakkunru,village,8.3477442,77.1930686,
13613777116,Moovottukonam,village,8.3669645,77.1802929,
13613777117,Kothanallur,village,8.2843863,77.3049024,
13613777118,Manalikarai,village,8.2993231,77.3084683,
13613777119,Ottalivilai,village,8.3165725,77.2989779,
13613777121,Mulagumoodu,village,8.2670519,77.2886553,
13613777122,Kozhiporvilai,village,8.2480387,77.2891056,
13613777123,Kodiyoor,village,8.2524348,77.2788562,
13613777124,Kuzhikode,village,8.2609436,77.2668337,
13613777125,Kunnamparai,village,8.2858804,77.2512271,
13613777126,Elavuvilai,village,8.2778714,77.214823,
13613777127,Nattalam,village,8.2704381,77.238919,
13613777128,Mullanganavilai,village,8.2646912,77.2373344,
13613777129,Nambali,village,8.2830173,77.1453283,
13613777130,Kirathoor,village,8.282254,77.1307987,
13613777131,Siluvaipuram,village,8.2986929,77.1207159,
13613777132,Kakkavilai,village,8.3036544,77.1040465,
13613800450,Kulakkattukurichi,village,9.2095117,77.7219307,
13616991146,Netta,village,8.4461647,77.2271001,
13616991148,Alancholai,village,8.4295725,77.2585699,
13616991149,Pathukani,village,8.4758433,77.228513,
13616991150,Maruthamparai,village,8.4618598,77.2503432,
13616991151,Maniyankuzhi,village,8.4265747,77.3009522,
13616991152,Thirunanthikarai,village,8.394472,77.2977181,
13616991153,Thumbakodu,village,8.3784007,77.2958146,
13616991154,Cherupalloor,village,8.3577649,77.289418,
13616991155,Ettani,village,8.2575589,77.2399531,
13616991156,Chemponvilai,village,8.2007185,77.2673062,
13616991158,Lakshmipuram,village,8.1844109,77.2819768,
13616991159,Kallukoottam,village,8.1898823,77.2883434,
13616991160,Ammandivilai,village,8.1444552,77.319746,
13616991161,Karupparai,village,8.1763412,77.3253048,
13616991162,Vellamodi,village,8.1421638,77.3318635,
13616991163,Kadiapattanam,village,8.1346819,77.3054534,
13616991164,Pillaithoppu,village,8.1274137,77.3328758,
13616991165,Azhickal,village,8.1264004,77.3411489,
13616991166,Alankottai,village,8.1351916,77.3491325,
13616991167,Kothavilai,village,8.153582,77.3596883,
13616991168,Pambanvilai,village,8.1604097,77.3774052,
13616991172,Rajakkamangalam Thurai,village,8.1148345,77.3794777,
13616991173,Periyakadu,village,8.1124094,77.3887422,
13616991174,Puthenthurai,village,8.1037422,77.4178279,
13616991176,Osaravilai,village,8.0999349,77.4510371,
13616991177,South Thamaraikulam,village,8.1034701,77.4992665,
13616991178,Pooviyoor,village,8.0986515,77.5055743,
13616991180,Perumal Nagar,village,8.4592244,77.6863732,
13616991181,Vagaikulam,village,8.454091,77.6511486,
13616991182,Thulukkarpatti,village,8.4283037,77.6706215,
13616991183,Kalungadi,village,8.4895127,77.6259852,
13616991184,Danakkarkulam,village,8.2603534,77.6406205,
13616991185,Ooralvaimozhi,village,8.2081693,77.6343793,
13616991186,Rosemiyapuram,village,8.3496074,77.5647842,
13616991187,Vadalivilai,village,8.3589116,77.5791889,
13616991188,Kesavaneri,village,8.402579,77.5843454,
13616991189,Rajapudur,village,8.4156028,77.5627048,
13616991190,Thalavaipuram,village,8.4350847,77.5844107,
13616991191,Pirancheri,village,8.6621364,77.6335636,
13616991192,Suthamalli Vilakku,suburb,8.7110281,77.6371787,
13616991193,Adaichani,village,8.7481592,77.4569883,
13616991194,Vellanguli,village,8.6893547,77.4944301,
13616991195,Urkad,village,8.7052699,77.4690712,
13616991196,Sattupathu,village,8.7203372,77.4848048,
13616991197,Therkumadathur,village,8.8282159,77.4106383,
13616991198,Keela Kadayam,village,8.8333699,77.3694246,
13619502666,Boothipuram,village,10.0034807,77.4454188,
13619502667,Unjampatti,suburb,10.0297623,77.4832121,
13619502668,Mullai Nagar,suburb,9.9945724,77.4857242,
13619502669,Min Arasu Nagar,suburb,9.9781199,77.4475638,
13619502670,Vayalpatti,village,9.9736084,77.4655509,
13619502671,Kottur,village,9.9051232,77.4064284,
13619502672,Kulaiyanur,village,9.9103053,77.3900317,
13619502673,Palarpatty,village,9.9341794,77.399109,
13619502674,Dombucheri,village,9.960003,77.3916331,
13619502675,Bhadrakalipuram,village,9.972868,77.3929887,
13619502676,Kamarajapuram,village,9.9733625,77.4056513,
13619502677,Viswaspuram,village,9.9755185,77.3800058,
13619502678,B. Meenakshipuram,village,9.9908938,77.3704705,
13619502679,Melachokkanathapuram,village,9.992605,77.357457,
13619502680,B. Ammapatti,village,9.974099,77.3639293,
13619502681,Ammapatti,village,9.9574929,77.3737739,
13619502682,Mallingapuram,village,9.9444132,77.3575238,
13619502683,Nagalapuram,village,9.921275,77.3413075,
13619502684,T. Eranampatti,village,9.9191425,77.3116332,
13619502685,T. Thamminaickenpatti,village,9.917161,77.2998518,
13619502686,T. Renganathapuram,village,9.9153267,77.2833099,
13619502687,Kombai,village,9.8484529,77.2969253,
13619502688,Kuchanur,village,9.8790635,77.3748923,
13619502689,Seelayampatti,village,9.874228,77.3923835,
13619502690,Markayankottai,village,9.8530809,77.3607789,
13619502691,Pulikuthi,village,9.8720559,77.3382758,
13619502692,Ayyampatty,village,9.8660381,77.3545392,
13619502693,Pallavarayanpatti,village,9.8659982,77.307197,
13619502694,Melasindalachery,village,9.8707804,77.3148268,
13619502696,Gokilapuram,village,9.7892235,77.3444844,
13619502697,Rayappanpatty,village,9.773506,77.3379167,
13619502698,Karuna Muthevan Patti,village,9.6820965,77.2859522,
13619502699,Kulappa Gounden Patti,village,9.6639919,77.2746561,
13619502700,Old Batlagundu,village,10.1530949,77.7403439,
13619511201,Urulikkal,village,10.3347313,76.8958769,
13619511202,Sirukundra,village,10.3017227,76.9657583,
13619511203,Cinkona,village,10.2835222,76.9789673,
13620204807,Mudivaithanendal,village,8.7214941,77.9925913,
13620204808,Millerpuram,suburb,8.8031831,78.1272071,
13620204809,Madathur,suburb,8.7997706,78.0971766,
13620204810,Vallinayagipuram,suburb,8.7845718,78.1312179,
13620204811,Briyant Nagar,suburb,8.793948,78.1365795,
13620204812,Pandarampatti,village,8.8247637,78.1050553,
13620204813,Thalamuthu Nagar,suburb,8.8297616,78.1394818,
13620204814,Mullakadu,suburb,8.7366647,78.1200737,
13620204815,Kootampuli,village,8.722643,78.0658881,
13620204816,Sahupuram,village,8.590783,78.0823686,
13620204817,Vasantha Nagar,suburb,8.7034348,77.7386932,
13620204818,Maharaja Nagar,suburb,8.7076418,77.7529939,
13620204821,Udayarpatti,suburb,8.7421232,77.7147957,
13620204823,Narasinganallur,suburb,8.7072964,77.6438058,
13620204825,Velayudhapuram,village,9.0546751,78.2737434,
13620204826,Veppalodai,village,8.9687278,78.1802149,
13620204827,Keela Poovani,village,8.8322617,77.8926121,
13620204828,Mela Poovani,village,8.8279925,77.880753,
13620204829,Savalaperi,village,8.8212791,77.8502558,
13620204830,Vallanadu,village,8.7193274,77.8504547,
13620204831,Murappanadu,village,8.7145604,77.8312718,
13620204832,Uthamapandiankulam,village,8.7188555,77.8083912,
13620204833,Kaliyavur,village,8.7661583,77.8252706,
13620204834,Kuppakurichi,village,8.7994851,77.8055639,
13620204835,Alangaraperi,village,8.8067765,77.7751892,
13621880623,Muttathukonam,village,9.2304203,76.71532,
13622081438,Villarasampatti,suburb,11.3477669,77.6707876,
13622081439,Muthampalayam,suburb,11.3139622,77.6995812,
13622081440,Chettipalayam,suburb,11.3114857,77.726659,
13622081441,Nadarmedu,suburb,11.3230222,77.7307363,
13622081442,Arasur,village,11.4526574,77.2780754,
13622081443,Makkinamcombai,village,11.4509297,77.2878548,
13622081444,Kodiveri,village,11.460625,77.3073762,
13622081445,Singiripalayam,village,11.4595842,77.3345889,
13622081446,Alukuli,village,11.4487709,77.3587156,
13622081447,Kumarapalayam,village,11.2152443,77.1032,
13622081448,Vagarayampalayam,village,11.144089,77.1357318,
13622081449,Ponnattampalayam,village,11.1091784,77.1329874,
13622081450,Pothiyampalayam,village,11.1149549,77.1194976,
13622081451,Sangothipalayam,suburb,11.1010991,77.1391021,
13622081452,Muthugoundenpudur,village,11.0468039,77.1197471,
13622081453,Kuppusamynaidupuram,village,11.0004096,77.2251638,
13622081454,Ayyampalayam,village,10.9836073,77.2231831,
13622081455,Venkatapuram,village,10.9558937,77.2592932,
13622081456,Arakulam,village,10.9907831,77.206239,
13622081457,Mallegoundenpalayam,village,10.9442874,77.1973646,
13622081458,Kurunallipalayam,village,10.8117823,77.0822315,
13622081459,Andipalayam,village,10.8009968,77.1011902,
13622081460,Kappinipalayam,village,10.7969627,77.1195927,
13622081461,Jakkarpalayam,village,10.7848879,77.1425988,
13622081462,Devanampalayam,village,10.7688275,77.076331,
13622081463,Kakkadavu,village,10.7424992,77.0607455,
13622081464,Moottampalayam,village,10.7346798,77.0882203,
13622081465,Varadanur,village,10.729811,77.0748615,
13622081466,Krishnarayapuram,village,10.7207836,77.0609501,
13622081467,Rasakkapalayam,village,10.6917728,77.0471391,
13622081468,Thoppampatti,village,10.7046659,77.0567053,
13623608693,Marudhanadhi,village,10.2575493,77.6979788,
13623608694,Adalur,village,10.3558202,77.7357453,
13623608695,Paraipatti,village,10.344132,77.8483877,
13623608696,Sriramapuram,village,10.4335612,77.8083314,
13623608697,Nalupulikottai,village,10.4895395,77.8150708,
13623608698,Seelapadi,suburb,10.3973355,77.9980927,
13623608699,Nandhavanapatti,suburb,10.3825647,77.9899903,
13623608700,Balakrishnapuram,suburb,10.3584292,78.0022408,
13623620201,Thottanuthu,suburb,10.3451403,77.9963853,
13623620202,Mettupatti,suburb,10.3497349,77.9677918,
13624638585,Methukummal,village,8.3013286,77.1350394,
13624638586,Suriyacode,village,8.3075248,77.1553569,
13624638587,Kuzhivilai,village,8.3105085,77.1629312,
13624638588,Madichel,village,8.3114491,77.1829169,
13624638589,Athencode,village,8.3044326,77.1760591,
13624638590,Chennithottam,village,8.3013849,77.210994,
13624638592,Mamootukadai,village,8.2882321,77.2342075,
13624638594,Kalluppalam,village,8.312901,77.2476576,
13624638595,Saralvilai,village,8.2739363,77.3234493,
13624638596,Melasurankudy,suburb,8.1576318,77.4124415,
13624638597,Athikadai,village,8.1331018,77.4093123,
13624638598,Sundapattivilai,village,8.1269327,77.4026866,
13624638599,Vairavilai,village,8.1332347,77.4309505,
13624638600,Vandikudiyiruppu,village,8.1319124,77.442985,
13624671901,Santhaiyadi,village,8.1110801,77.5129912,
13624671902,Rajakrishnapuram,village,8.1589624,77.5560615,
13624671903,Thirumoolanagar,village,8.1645926,77.5385004,
13624671904,Keelkulam,village,8.2033623,77.6234715,
13624671905,Koliyankulam,village,8.2314856,77.6335243,
13624671906,Soundarapandiapuram,village,8.3252583,77.6611541,
13624671907,Karaichuthupudur,village,8.2863341,77.8394758,
13624671908,Anaikudi,village,8.3037905,77.8726332,
13624671909,Sivanthiyapuram,village,8.3921307,77.776579,
13624671910,Derisanamcope,village,8.2870274,77.4427477,
13624671911,Veeravanallur,village,8.313448,77.4177261,
13624671912,Arumanalloor,village,8.3214841,77.4082398,
13624671913,Surulacode,village,8.3362324,77.3740282,
13624671914,Kadukkarai,village,8.3005644,77.4626489,
13624671915,Kattuputhoor,village,8.3085303,77.456431,
13624671916,Perunthalaikadu,village,8.3176436,77.4513117,
13624671917,Rethinapuram,village,8.3032893,77.4754379,
13624671918,Thellanthi,village,8.2845193,77.4514626,
13624671919,Seethapal,village,8.2539862,77.4524644,
13624671920,Kannanputhoor,village,8.2397336,77.4869896,
13624671921,Shanmugapuram,village,8.2233041,77.4726837,
13624671922,Easanthimangalam,village,8.252877,77.4345882,
13624671923,Chunkankadai,village,8.2002789,77.3826902,
13624671924,Mela Mankuzhy,village,8.1924663,77.2961929,
13624671925,Oottukuzhy,village,8.1989947,77.2891,
13624671926,Neyyoor,village,8.1948319,77.2817317,
13624671927,Bethelpuram,village,8.2009557,77.2750526,
13624671928,Seynamvilai,village,8.2092527,77.2789962,
13624671929,Mathicode,village,8.2282761,77.2596682,
13624671930,Mangalakuntu,village,8.2216331,77.2254995,
13624671931,Devicode,village,8.2146716,77.2208912,
13624671932,Perumankuzhi,village,8.2341641,77.2299078,
13624671933,Pootetty,village,8.2414257,77.213739,
13624671934,Thazhayankottai,village,8.2356243,77.2212472,
13624671935,Theruvukkadai,village,8.2305359,77.2159096,
13624671936,Midalakadu,village,8.2076287,77.2391939,
13624671937,Kattukadai,village,8.2194919,77.2422709,
13624671939,Puthenchanthai,village,8.3580962,77.1990335,
13624671941,Tholady,village,8.3967137,77.1815512,
13624671942,Cheruvalloor,village,8.4010206,77.2072257,
13624671943,Devicode,village,8.4006183,77.194179,
13624671944,Mukkuttukal,village,8.3943818,77.2162111,
13624671945,Karode,village,8.4037794,77.2272835,
13624671946,Vellachiparai,village,8.4326545,77.2064224,
13624671947,Vettikuzhi,village,8.4419254,77.2101293,
13624671948,Cheriyakolla,village,8.4119833,77.1889155,
13624671951,Kazhuvanthittai,village,8.3264543,77.2052226,
13624671952,Pacode,village,8.3232699,77.2218065,
13624671953,Vizhunthayambalam,village,8.2479509,77.200056,
13624671954,Amsi,village,8.2462982,77.1749723,
13624671955,Painkulam,village,8.2597548,77.1737656,
13624671956,Vencode,village,8.2599888,77.1938363,
13624671957,Arasakulam,village,8.2440432,77.1882823,
13625070493,Kottad,village,11.5736133,76.3507571,
13625070494,Munnanad,village,11.5776182,76.3371407,
13625070495,Choladi,village,11.5565441,76.3899688,
13625070496,Nellakotta,village,11.552771,76.4169825,
13625070497,Mayfield,village,11.5569892,76.4344598,
13625070498,Padanthorai,village,11.5289223,76.4622909,
13625070499,Athipalli,village,11.5240004,76.488794,
13625070500,Puthurvayal,village,11.5274778,76.5056553,
13625087201,Vazhaithottam,village,11.5295669,76.6972155,
13625087202,Thoraihatty,village,11.4773808,76.7569489,
13625087203,Alangombu,village,11.3102089,76.9948001,
13625087204,Thenponmudi,village,11.2850646,77.0142459,
13626172074,Srirangarajapuram,village,13.3024181,79.3604191,
13630209824,Jalagaranahalli,village,13.2033734,76.361953,
13630256025,Muttukaadu,suburb,12.8059009,80.2437973,
13632959017,kodikopallu,village,13.2008997,76.3744321,
13633320691,Hosur,village,13.2072172,76.3830522,
13633346545,Shivapura,village,13.2276741,76.3705343,
13633346546,Mallena Halli,village,13.2383438,76.3603741,
13640771764,Boyakonda,village,13.4825358,78.6267273,
13646953104,Edamuri,village,9.4081469,76.8279325,
13646953105,Cherukole,village,9.3434578,76.7316194,
13646953108,Vayalathala,village,9.3374938,76.7714008,
13646953109,Puthukkulam,village,9.2971404,76.8420854,
13646953110,Chengara,village,9.2699785,76.856205,
13646953111,Vellappara,village,9.2213177,76.8334584,
13646953112,Vazhamuttom East,village,9.2344469,76.7906151,
13646953114,Murinjakal,village,9.171222,76.8561291,
13646953115,Kollanpadi,village,9.1804363,76.8611986,
13646953116,Athirumkal,village,9.1622454,76.8747954,
13646953122,Poovathoor,village,9.3359177,76.6758741,
13646953125,Thuruthicad,village,9.423125,76.6623566,
13646953126,Kizhakken Muthoor,suburb,9.4073313,76.5842425,
13646953130,Venpala,village,9.3621057,76.5633563,
13646953131,Thalavady,village,9.3661385,76.500197,
13646953132,Kottanad,village,9.4022847,76.7420948,
13646953133,Chalappally,village,9.4168192,76.7301753,
13646953134,Edakulam,village,9.3523486,76.8036937,
13646953135,Puthusserimala,village,9.3406311,76.8111914,
13649000485,Perumon,village,8.959948,76.6156615,
13649000486,Kulappadam,village,8.9018002,76.6984634,
13649000488,Nedungolam,village,8.8392307,76.6863439,
13649000489,Meenadu,village,8.850793,76.6969133,
13649000490,Meeyannoor,village,8.898874,76.7412747,
13649000491,Kummalloor,village,8.8780657,76.7318581,
13649000493,Maruthamonpally,village,8.8860348,76.7586501,
13649000494,Nallila,village,8.9263742,76.71033,
13649000495,Pazhangalam,village,8.9372396,76.6970014,
13649000496,Kottamkara,village,8.9209321,76.6491976,
13698285489,Hosahatty,village,11.446154,76.932489,
13726223099,Umarikadu,village,8.6274022,78.061114,
13734320803,Thandaalkaranpatti,village,10.3202328,77.987882,
13737633376,Manthanam,village,9.4468002,76.5973915,
13737633378,Peringara,village,9.3800474,76.5438844,
13737633379,Mepral,village,9.3951154,76.5346069,
13737633381,Venkotta,village,9.4588813,76.6021119,
13737633383,Mathumoola,suburb,9.4571771,76.5336692,
13737633384,Vandipetta,suburb,9.4463168,76.5299088,
13737633385,Fathimapuram,suburb,9.4442258,76.5536428,
13737633387,Kaviyoor,village,9.3970902,76.6128778,
13737633388,Mundiappally,village,9.4243708,76.6178396,
13739500514,Thermal,village,11.7732246,77.8106854,
13741086518,Mannathoor,village,9.9085716,76.5580827,
13743101395,Thirumangalam,suburb,13.0842692,80.2006456,
13746157369,Kannankara,suburb,9.2685085,76.7950015,
13754634655,Kozhuvalloor,village,9.2602734,76.6360253,
13754634656,Perumkunnil Junction,village,9.2938459,76.6946306,
13754634658,Cheekanal,village,9.2606504,76.7443346,
13754634663,Thoduvakkad,village,9.1507869,76.7839895,
13754634676,Kaithaparambu,village,9.1163117,76.778865,
13754634677,Thattarupadi,village,9.1074936,76.7602529,
13754634680,Elanthoor East,village,9.2988014,76.7302808,
13754634684,Thazhevettipuram,suburb,9.2763169,76.7918632,
13754634686,Chuttipara,suburb,9.2605287,76.7921122,
13754634687,Valanchuzhy,village,9.2605085,76.7975227,
13761335874,Kilarkollai,village,12.4215148,80.1076479,
13761411681,Kodapattinam,village,12.4198238,80.1172637,
13761411682,Lathur,village,12.4788237,80.0113106,
13761567826,Thondamanallur,village,12.4733001,80.0370143,
13763334106,Kollad,village,9.5613152,76.5423365,
13763334110,Kodinattumkunnu,suburb,9.4551539,76.5659037,
13763334111,Vadakkekara,suburb,9.4693885,76.5454407,
13763334115,Meenadom,village,9.5506075,76.6095834,
13763334116,South Pampady,village,9.5417915,76.6449235,
13763334118,Orvayal,village,9.5529033,76.6587244,
13763405687,Cherickal,village,9.2223355,76.6586158,
13765867441,Keezhayikonam,village,8.7030998,76.9044164,
13765867442,Manikkal,village,8.652649,76.9285922,
13765867443,Venkode,village,8.5937188,76.9706636,
13765867446,Ayiroopara,village,8.6055412,76.9134876,
13765867447,Uliyazhthura,village,8.5799681,76.9259237,
13765867450,Chempazhanthy,village,8.5672665,76.910046,
13765867455,Koduvazhanoor,village,8.7398031,76.8696968,
13765867456,Vellalloor,village,8.7622934,76.8397283,
13765867457,Elampa-Mudakkal,village,8.6998301,76.8744486,
13765867459,Perunguzhi,village,8.6320254,76.8136832,
13765867463,Muttathara,suburb,8.467442,76.9385706,
13765867468,Karumom,suburb,8.4553643,76.9739773,
13767308607,Ramachandrapattanam,village,8.9266453,77.3534803,
13768909778,Kajoor,village,13.2026944,79.0850579,
13768950102,Chillagundlapalli,village,13.2020109,79.0903005,
13773663986,Narani,village,8.4124492,77.1607095,
13773663989,Kiliyoor,village,8.4532766,77.1756097,
13773663990,Mannamkonam,village,8.4622497,77.160371,
13773663991,Chemboor,village,8.4769847,77.1520971,
13773663995,Paliyodu,village,8.4292747,77.1491922,
13773663996,Marayamuttom,village,8.417347,77.1082043,
13773663997,Thathiyoor,village,8.4221779,77.1294167,
13773663998,Manchavilakom,village,8.4030162,77.1318505,
13773663999,Kottamom,village,8.3725429,77.1294183,
13773709702,Chenkal,village,8.3690055,77.1001214,
13773709703,Olathanni,village,8.3741949,77.08202,
13773709704,Paraniyam,village,8.3400442,77.0576019,
13773709705,Arumanoor,village,8.3390506,77.0751973,
13773709709,Karode,village,8.325706,77.1139285,
13773709710,Kulathoor,village,8.3290404,77.0935614,
13773709711,Kaduvakkuzhi,village,8.3285597,77.147334,
13773709716,Kootapuli,village,8.3264266,77.1644457,
13773709719,Thaiyalumoodu,village,8.3196061,77.1638475,
13773709720,Kulappuram,village,8.3162913,77.1456413,
13773709723,Fathimanagar,village,8.3087025,77.1428852,
13773709725,Poramcode,village,8.2920171,77.1371807,
13774863896,Thangammalpuram,village,9.7587332,77.5312122,
13774863897,Moolakadai Manthisunai,village,9.7925773,77.5552111,
13774863898,Vaikkalparai,village,9.7676221,77.5625564,
13775675835,Mankavu,suburb,10.7754905,76.6661455,
13775675836,Akathethara,suburb,10.8111615,76.6484112,
13775675837,Kalpathy,suburb,10.7911198,76.6508555,
13775675838,Valiyapadam,suburb,10.7985612,76.6579684,
13775675839,Puthuppariyaram,suburb,10.8110956,76.6263833,
13775675843,Kallekkad,suburb,10.7852404,76.6052025,
13775675846,Chittur-Thathamangalam,town,10.6854591,76.7161967,
13775675847,Pudussery West,village,10.7802104,76.7112106,
13775675848,Pudussery East,village,10.8187478,76.8091999,
13775675849,Pudussery Central,village,10.7985963,76.7704304,
13775675850,Keerampara,village,10.7724212,76.8789174,
13775675851,Vadakkukadu,village,10.7456169,76.897035,
13775675852,Chenniyur,village,10.7643319,76.9637078,
13775675853,Muthugoundanur,village,10.7910526,76.9392577,
13775675854,Zamin Perumpathy,village,10.7834599,76.9293406,
13775675855,Veerappagoundanur,village,10.8014609,76.9151379,
13779398273,Perumpazhuthoor,village,8.4325063,77.0758501,
13779398274,Maranalloor,village,8.472087,77.0723899,
13779398278,Kulathummal,village,8.5010654,77.0914093,
13779398282,Vilavoorkal,village,8.4811102,77.0218705,
13779398283,Choozhattukotta,village,8.475818,77.0071009,
13779398289,Vilappil,village,8.5256765,77.0316846,
13779398291,Poovachal,village,8.5367077,77.0863293,
13779398294,Vellanad,village,8.5629767,77.0557389,
13779398296,Panacode,village,8.622918,77.0548635,
13779398297,Uzhamalackal,village,8.580757,77.0535324,
13779398298,Veeranakavu,village,8.5197247,77.1056933,
13779455488,Kalliyoor,suburb,8.4326925,77.0167569,
13779455490,Avanakuzhi,village,8.3956463,77.0547334,
13784338431,Kadachanenthal,suburb,9.9764863,78.1681867,
13784338434,KK Nagar,suburb,9.934513,78.1469303,
13784338435,Nagavakulam,suburb,9.9411862,78.1376211,
13784338439,Viswanathapuram,suburb,9.951102,78.1250041,
13784338440,Anaiyur,suburb,9.9613729,78.1085215,
13784338441,Koodal Nagar,suburb,9.967663,78.096438,
13784338442,Vilangudi,suburb,9.9501164,78.0877143,
13784338451,Balarengapuram,suburb,9.9133346,78.1307614,
13784338453,Karuppayurani,suburb,9.9315003,78.1772208,
13784338454,Oomachikulam,suburb,9.9938772,78.1472413,
13784338456,Thiruppalai,suburb,9.9786702,78.1378849,
13784338457,Athikulam,suburb,9.9559304,78.1367943,
13784338458,Iyer Bungalow,suburb,9.9677788,78.1363804,
13786971625,Sankaranputhur,village,8.1873182,77.485088,
13786971626,Puthugramam,village,8.1899896,77.4624285,
13786971627,Ramapuram,village,8.1955051,77.4770212,
13786971628,Perunchilambu,village,8.2944458,77.3512606,
13787226070,Viruthampattu,suburb,12.945866,79.1301916,
13787226072,Konavattam,suburb,12.9215335,79.1136765,
13787226073,Kosapet,suburb,12.9102719,79.1325455,
13787226074,Chinna Allapuram,suburb,12.9017286,79.1239587,
13787226076,RV Nagar,suburb,12.8930149,79.1352782,
13787226078,Thellur,village,12.9038476,79.1041006,
13787226079,Allapuram,suburb,12.8981836,79.1225417,
13787226080,RN Palayam,suburb,12.9091217,79.1233027,
13787226085,Mottur,suburb,12.9136584,79.0767694,
13787226086,Melmanavur,suburb,12.9214514,79.0927869,
13787226090,Vanjur,suburb,12.9472392,79.1092706,
13787560486,Pulamon,suburb,9.0048841,76.7830768,
13787560487,Pallickal,village,9.0220964,76.7687338,
13787560490,Peringanad,village,9.1457584,76.7042757,
13787560491,Thazhakara,village,9.2531663,76.5653349,
13788933674,PN Pudur,suburb,11.0199092,76.9226605,
13788933675,Subramaniapalayam,suburb,11.0624447,76.9334411,
13788933676,Appanaickenpalayam,suburb,11.0787712,76.9244362,
13788933677,Pannimadai,suburb,11.0853402,76.9162623,
13788933679,Kallipalayam,village,11.1160301,77.0638372,
13788933680,Rayarpalayam,village,11.1717313,77.1098959,
13788933681,Kaikattipudur,suburb,11.188836,77.279117,
13788933682,Velampalayam,suburb,11.1360293,77.3113967,
13788933683,Anupparpalayam Pudur,suburb,11.1471027,77.3197991,
13788933685,Nallur,suburb,11.0983876,77.3913596,
13788933686,Rakkiyapalayam,suburb,11.1010372,77.3771794,
13788933688,Muthanampalayam,suburb,11.0840558,77.3965235,
13788933692,Valayankadu,suburb,11.1230098,77.3260505,
13788933693,Kovil Vazhi,suburb,11.0627599,77.388582,
13788933694,Nachipalayam,village,11.0861843,77.4437291,
13788933697,Karatangadu,suburb,11.0922872,77.3605244,
13788933698,Mannarai,suburb,11.1169689,77.3720063,
13788964601,Sedarpalayam,village,11.1640623,77.3986416,
13788964602,Morattupalayam,village,11.1610894,77.4089414,
13788964603,Thondamuthur,village,10.5793305,77.0476511,
13791029000,Vallana,village,9.2993507,76.6680045,
13791077002,Mundancavu,suburb,9.3315491,76.6061826,
13791077003,Budhanoor,village,9.309491,76.564693,
13791281344,Agamalai,village,10.1094861,77.4217271,
13793124257,Veppathur,village,11.0110599,79.4478561,
13793124259,Thirunageswaram,village,10.9653759,79.4282424,
13793124260,Ayyavadi,village,10.955759,79.4359205,
13793124262,Thirumannacheri,village,11.0862365,79.5634809,
